UMLClass,UMLEntity,UMLDescription,ConceptName,ConceptPreferredName,Classification,ConceptCode,ConceptDefinition,ConceptDefinitionSource,ModifiedDate,HumanVerified
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,summaryCharacterization,Combines information for all treatment activity (procedures or therapy) of this type performed / given during the first course of treatment across all facilities that provide first course of treatment for the tumor into a single characterization.,Precis,Summary,Property,C42581,"A shortened version of a speech or written text, containing only the main points.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Surgery,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Surgery,An object representing the types of surgery performed on tumors,Surgery,Surgery,ObjectClass,C17173,The branch of medical science that treats disease or injury by operative procedures.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.NonCancerDirectedSurgery,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.NonCancerDirectedSurgery,An object representing non cancer directed surgery,Malignant_Neoplasm,Malignant Neoplasm,ObjectClass,C9305,"A tumor composed of atypical neoplastic, often pleomorphic cells that invade other tissues.  Malignant neoplasms often metastasize to distant anatomic sites and may recur after excision.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.NonCancerDirectedSurgery,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.NonCancerDirectedSurgery,An object representing non cancer directed surgery,Surgery,Surgery,ObjectClass,C17173,The branch of medical science that treats disease or injury by operative procedures.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.NonCancerDirectedSurgery,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.NonCancerDirectedSurgery,An object representing non cancer directed surgery,Not,Negation,ObjectClass,C25594,An operation in which a term denies or inverts the meaning of another term or construction.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.NonCancerDirectedSurgery,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.NonCancerDirectedSurgery,An object representing non cancer directed surgery,NON_Mouse,NON Mouse,ObjectClass,C14460,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,An object representing follow up date,Follow-up,Follow-up,ObjectClass,C16033,The process by which information about the health status of an individual is obtained after a study has officially closed; an activity that continues something that has already begun or that repeats something that has already been done.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,id,System generated internal identifier,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,id,System generated internal identifier,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,cancerStatus,"Presence or absence of clinical evidence of patient's malignant or non-malignant tumor as of Followup Date. If patient has multiple primaries, values might be different for each primary.",Status,Status,Property,C25688,A condition or state at a particular time.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,cancerStatus,"Presence or absence of clinical evidence of patient's malignant or non-malignant tumor as of Followup Date. If patient has multiple primaries, values might be different for each primary.",Malignant_Neoplasm,Malignant Neoplasm,Property,C9305,"A tumor composed of atypical neoplastic, often pleomorphic cells that invade other tissues.  Malignant neoplasms often metastasize to distant anatomic sites and may recur after excision.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,contactMethod,Source from which follow-up information was obtained.,Techniques,Technique,Property,C16847,A practiced and regimented skill or series of actions.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,contactMethod,Source from which follow-up information was obtained.,Means,Means,Property,C47955,A way of doing something; how a result is obtained or an end is achieved.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,contactMethod,Source from which follow-up information was obtained.,Physical_Contact,Physical Contact,Property,C49147,The act of touching physically; the physical coming together of two or more things.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,contactMethod,Source from which follow-up information was obtained.,Method_LOINC_Axis_6,"Method, LOINC Axis 6",Property,C40570,"The process by which an observation value was obtained.  Example methods include: weighing, use of a mass spectrometer, use of an ion sensitive electrode, and examination using a microscope.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,contactMethod,Source from which follow-up information was obtained.,Contact,Contact Person,Property,C25461,A person acting as a channel for communication between groups.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,contactMethod,Source from which follow-up information was obtained.,Communication_Contact,Communication Contact,Property,C47954,A channel for communication between groups.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,date,Date for which patient cancer and/or vital status is known.,Date_Value,Date,Property,C48871,A string unique to a time duration of 24 hours between 2 successive midnights defined by the local time zone. The specific representation of a date will depend on which calendar convention is in force as well as local ordering conventions.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Followup,date,Date for which patient cancer and/or vital status is known.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DistantSite,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DistantSite,An object which contains codes for the distant site or sites in which the tumor has recurred.,Distant,Distant,ObjectClass,C25321,"Far apart in space, time, or relevance.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DistantSite,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DistantSite,An object which contains codes for the distant site or sites in which the tumor has recurred.,Site,Site,ObjectClass,C37901,A position in relation to its surroundings.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DistantSite,id,System generated internal identifier,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DistantSite,id,System generated internal identifier,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DistantSite,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DistantSite,name,Code for the distant site or sites in which the tumor has recurred.,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DistantSite,name,Code for the distant site or sites in which the tumor has recurred.,Carney_Complex,Carney Syndrome,Property,C4705,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DistantSite,name,Code for the distant site or sites in which the tumor has recurred.,Name,Person Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Procedure,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Procedure,An object representing the procedures performed on tumors,Procedure,Procedure,ObjectClass,C25218,A particular course of action intended to achieve a result.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.SubstanceAdministration,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.SubstanceAdministration,An object representing the types of substance administered in the treatment of  tumors,Substance,Substance,ObjectClass,C45306,A material with particular features.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.SubstanceAdministration,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.SubstanceAdministration,An object representing the types of substance administered in the treatment of  tumors,Administration,Administration,ObjectClass,C25409,"The act of the dispensing, applying, or tendering of something to another, such as administration of a medicine.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.SubstanceAdministration,stopDate,The date on which the patient completes or receives the last substance administred at any facility. ,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.SubstanceAdministration,stopDate,The date on which the patient completes or receives the last substance administred at any facility. ,End,End,Property,C25496,"The point or place at which something terminates in time, space, or extent.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,"An object representing disease data; provides access to clinical, pathological, and metatasis data",Extent,Extent,ObjectClass,C25332,"The range, magnitude, or distance over which a thing spans an interval of distance, space, or time.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,"An object representing disease data; provides access to clinical, pathological, and metatasis data",Diseases_and_Disorders,Diseases and Disorders,ObjectClass,C2991,"Any abnormal condition of the body or mind that causes discomfort, dysfunction, or distress to the person affected or those in contact with the person. Sometimes the term is used broadly to include injuries, disabilities, syndromes, symptoms, deviant behaviors, and atypical variations of structure and function.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,id,System generated internal identifier,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,id,System generated internal identifier,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalMetStage,Detailed site-specific codes for the clinical metastases (M) as defined by AJCC and recorded by the physician.,C-MET_wt_Allele,MET wt Allele,Property,C51540,"Human MET wild-type allele is located within 7q31 and is approximately 126 kb in length. This allele, which encodes hepatocyte growth factor receptor protein, plays a role in the regulation of cellular tyrosine-kinase activity. Mutations in the MET gene are associated with papillary renal carcinoma.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalMetStage,Detailed site-specific codes for the clinical metastases (M) as defined by AJCC and recorded by the physician.,Oncogene_MET,Oncogene MET,Property,C18248,"The MET oncogene is derived from a chromosomal rearrangement involving the MET and TPR (translocated promoter region) loci and is a cloned gene for Hereditary Papillary Renal Carcinoma.  The MET proto-oncogene encodes hepatocyte growth factor receptor, a disulfide-linked two subunit receptor protein tyrosine kinase.  The human gene is located at 7q31.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalMetStage,Detailed site-specific codes for the clinical metastases (M) as defined by AJCC and recorded by the physician.,Stage,Stage,Property,C16899,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalMetStage,Detailed site-specific codes for the clinical metastases (M) as defined by AJCC and recorded by the physician.,C-MET_Gene,MET Gene,Property,C18325,This gene plays a regulatory role in the modulation of cell-surface receptors and hepatocyte growth factor interactions.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalMetStage,Detailed site-specific codes for the clinical metastases (M) as defined by AJCC and recorded by the physician.,Clinical,Clinical,Property,C25398,Relating to the examination and treatment of patients dependent on direct observation.  The term may also refer to the institution (clinic) providing this activity.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalNodeStage,Detailed site-specific codes for the clinical nodes (N) as defined by AJCC and recorded by the physician.,Stage,Stage,Property,C16899,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalNodeStage,Detailed site-specific codes for the clinical nodes (N) as defined by AJCC and recorded by the physician.,Node,Node,Property,C45804,Any bulge or swelling of an anatomical structure or part.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalNodeStage,Detailed site-specific codes for the clinical nodes (N) as defined by AJCC and recorded by the physician.,Clinical,Clinical,Property,C25398,Relating to the examination and treatment of patients dependent on direct observation.  The term may also refer to the institution (clinic) providing this activity.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalTumorStage,Detailed site-specific codes for the clinical tumor (T) as defined by AJCC and recorded by the physician.,Stage,Stage,Property,C16899,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalTumorStage,Detailed site-specific codes for the clinical tumor (T) as defined by AJCC and recorded by the physician.,Neoplasm,Neoplasm,Property,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalTumorStage,Detailed site-specific codes for the clinical tumor (T) as defined by AJCC and recorded by the physician.,Clinical,Clinical,Property,C25398,Relating to the examination and treatment of patients dependent on direct observation.  The term may also refer to the institution (clinic) providing this activity.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicMetStage,Detailed site-specific codes for the pathologic metastases (M) as defined by AJCC and recorded by the physician.,C-MET_wt_Allele,MET wt Allele,Property,C51540,"Human MET wild-type allele is located within 7q31 and is approximately 126 kb in length. This allele, which encodes hepatocyte growth factor receptor protein, plays a role in the regulation of cellular tyrosine-kinase activity. Mutations in the MET gene are associated with papillary renal carcinoma.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicMetStage,Detailed site-specific codes for the pathologic metastases (M) as defined by AJCC and recorded by the physician.,Oncogene_MET,Oncogene MET,Property,C18248,"The MET oncogene is derived from a chromosomal rearrangement involving the MET and TPR (translocated promoter region) loci and is a cloned gene for Hereditary Papillary Renal Carcinoma.  The MET proto-oncogene encodes hepatocyte growth factor receptor, a disulfide-linked two subunit receptor protein tyrosine kinase.  The human gene is located at 7q31.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicMetStage,Detailed site-specific codes for the pathologic metastases (M) as defined by AJCC and recorded by the physician.,Stage,Stage,Property,C16899,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicMetStage,Detailed site-specific codes for the pathologic metastases (M) as defined by AJCC and recorded by the physician.,Pathologic,Pathologic,Property,C25610,Caused by or altered by or manifesting disease or pathology.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicMetStage,Detailed site-specific codes for the pathologic metastases (M) as defined by AJCC and recorded by the physician.,C-MET_Gene,MET Gene,Property,C18325,This gene plays a regulatory role in the modulation of cell-surface receptors and hepatocyte growth factor interactions.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicNodeStage,Detailed site-specific codes for the pathologic nodes (N) as defined by AJCC and recorded by physician.,Stage,Stage,Property,C16899,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicNodeStage,Detailed site-specific codes for the pathologic nodes (N) as defined by AJCC and recorded by physician.,Pathologic,Pathologic,Property,C25610,Caused by or altered by or manifesting disease or pathology.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicNodeStage,Detailed site-specific codes for the pathologic nodes (N) as defined by AJCC and recorded by physician.,Node,Node,Property,C45804,Any bulge or swelling of an anatomical structure or part.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicTumorStage,Detailed site-specific codes for the pathologic tumor (T) as defined by AJCC and recorded by the physician.,Stage,Stage,Property,C16899,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicTumorStage,Detailed site-specific codes for the pathologic tumor (T) as defined by AJCC and recorded by the physician.,Pathologic,Pathologic,Property,C25610,Caused by or altered by or manifesting disease or pathology.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicTumorStage,Detailed site-specific codes for the pathologic tumor (T) as defined by AJCC and recorded by the physician.,Neoplasm,Neoplasm,Property,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tnmEdition,"A code that indicates the edition of the AJCC manual used to stage the case. This applies to the manually coded AJCC fields. It does not apply to the Derived AJCC T, N, M and AJCC Stage Group fields [2940, 2960, 2980, and 3000].",Tetranitromethane,Tetranitromethane,Property,C44453,"A synthetic, oily, colorless to pale yellow liquid that is insoluble in water and soluble in alcohol and ether. Tetranitromethane is used as an oxidizing agent in rocket propellants and explosives as well as an additive to increase the cetane number of diesel fuel. In science, it is used as both an analytical reagent for the detection of double bonds in organic compounds and as a mild nitrating reagent that reacts with tyrosine residues in proteins. The primary route of potential human exposure to tetranitromethane is inhalation. Acute inhalation exposure to tetranitromethane can result in irritation of the respiratory tract, buildup of fluid in the lungs (pulmonary edema) and interference with the oxygen-carrying capacity of red blood cells (methemoglobinemia). Contact with this compound can cause irritation of the eyes and skin. It is reasonably anticipated to be a human carcinogen. (NCI05)",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tnmEdition,"A code that indicates the edition of the AJCC manual used to stage the case. This applies to the manually coded AJCC fields. It does not apply to the Derived AJCC T, N, M and AJCC Stage Group fields [2940, 2960, 2980, and 3000].",Edition,Edition,Property,C62613,The form in which a text (especially a printed book) is published.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tnmEdition,"A code that indicates the edition of the AJCC manual used to stage the case. This applies to the manually coded AJCC fields. It does not apply to the Derived AJCC T, N, M and AJCC Stage Group fields [2940, 2960, 2980, and 3000].",TNM,TNM Staging System,Property,C25384,"A system of clinicopathologic evaluation of tumors based on the extent of tumor involvement at the primary site (T, followed by a number indicating size and depth of invasion), and lymph node involvement (N) and metastasis (M) each followed by a number starting at 0 for no evident metastasis; numbers used depend on the organ involved and influence the prognosis and choice of treatment.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorSize,Part of the 10-digit EOD [779]. Detailed site-specific codes for anatomic EOD used by SEER for tumors diagnosed from 1988 forward.,Size,Size,Property,C25681,The physical magnitude of something.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorSize,Part of the 10-digit EOD [779]. Detailed site-specific codes for anatomic EOD used by SEER for tumors diagnosed from 1988 forward.,Neoplasm,Neoplasm,Property,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicAJCCStage,Detailed site-specific codes for the pathologic stage group as defined by AJCC and recorded by the physician.,Pathologic,Pathologic,Property,C25610,Caused by or altered by or manifesting disease or pathology.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicAJCCStageDescriptor,Identifies the person who recorded the pathologic AJCC staging elements and the stage group in the patient?s medical record,Pathologic,Pathologic,Property,C25610,Caused by or altered by or manifesting disease or pathology.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicAJCCStageDescriptor,Identifies the person who recorded the pathologic AJCC staging elements and the stage group in the patient?s medical record,Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicAJCCStageDescriptor,Identifies the person who recorded the pathologic AJCC staging elements and the stage group in the patient?s medical record,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalAJCCStage,Detailed site-specific codes for the clinical stage group as defined by AJCC and recorded by the physician.,Clinical,Clinical,Property,C25398,Relating to the examination and treatment of patients dependent on direct observation.  The term may also refer to the institution (clinic) providing this activity.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalAJCCStageDescriptor,Identifies the person who recorded the clinical AJCC staging elements and the stage group in the patient?s medical record.,Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalAJCCStageDescriptor,Identifies the person who recorded the clinical AJCC staging elements and the stage group in the patient?s medical record.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalAJCCStageDescriptor,Identifies the person who recorded the clinical AJCC staging elements and the stage group in the patient?s medical record.,Clinical,Clinical,Property,C25398,Relating to the examination and treatment of patients dependent on direct observation.  The term may also refer to the institution (clinic) providing this activity.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesPositive,Records the exact number of regional nodes examined by the pathologist and found to contain metastases. ,Regional,Regional,Property,C25643,Limited to a particular location or area.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesPositive,Records the exact number of regional nodes examined by the pathologist and found to contain metastases. ,Positive,Positive,Property,C25246,Involving advantage or good.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesPositive,Records the exact number of regional nodes examined by the pathologist and found to contain metastases. ,Local-Regional,Local,Property,C25388,Affecting only a restricted part or area (of the body).,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesExamined,Records the total number of regional lymph nodes that were removed and examined by the pathologist. ,Regional,Regional,Property,C25643,Limited to a particular location or area.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesExamined,Records the total number of regional lymph nodes that were removed and examined by the pathologist. ,Local-Regional,Local,Property,C25388,Affecting only a restricted part or area (of the body).,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesExamined,Records the total number of regional lymph nodes that were removed and examined by the pathologist. ,Examined,Examined,Property,C25500,Having been subjected to inspection or evaluation.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,bestAJCCStage,Best AJCC Stage as derived from Pathologic AJCC Stage and Clinical AJCC Stage; a known Pathologic AJCC Stage is better than a known Clinical AJCC Stage and a known AJCC Stage is better than an unknown AJCC Stage.,Best,Best,Property,C25432,Having the most positive qualities.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,bestSEERSummaryStage,Code for the best summary stage at the initial diagnosis or treatment of the reportable tumor. This has traditionally been used by central registries to monitor time trends.,Stage,Stage,Property,C16899,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,bestSEERSummaryStage,Code for the best summary stage at the initial diagnosis or treatment of the reportable tumor. This has traditionally been used by central registries to monitor time trends.,Best,Best,Property,C25432,Having the most positive qualities.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorMarker1,Records prognostic indicators for specific sites or histologies. COC uses these codes for cases diagnosed 1996 and forward.,Neoplasm,Neoplasm,Property,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorMarker2,Records prognostic indicators for specific sites or histologies. COC uses these codes for cases diagnosed 1996 and forward.,Neoplasm,Neoplasm,Property,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorMarker3,Records prognostic indicators for specific sites or histologies. COC uses these codes for cases diagnosed 1996 and forward.,Neoplasm,Neoplasm,Property,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesExaminedQualifier,Records information about the regional lymph nodes that were removed and examined by the pathologist when there is no exact node count.,Regional,Regional,Property,C25643,Limited to a particular location or area.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesExaminedQualifier,Records information about the regional lymph nodes that were removed and examined by the pathologist when there is no exact node count.,Local-Regional,Local,Property,C25388,Affecting only a restricted part or area (of the body).,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesExaminedQualifier,Records information about the regional lymph nodes that were removed and examined by the pathologist when there is no exact node count.,Examined,Examined,Property,C25500,Having been subjected to inspection or evaluation.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesExaminedQualifier,Records information about the regional lymph nodes that were removed and examined by the pathologist when there is no exact node count.,Qualifier,Qualifier,Property,C41009,A term that helps define and render a concept unique.,NCI,,1
