UMLClass,UMLEntity,UMLDescription,ConceptName,ConceptPreferredName,Classification,ConceptCode,ConceptDefinition,ConceptDefinitionSource,ModifiedDate,HumanVerified
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSystemicTreatmentDate,Date of initiation of systemic therapy that is part of the first course of treatment.,First,First,PropertyQualifier3,C25509,Preceding all others in time or space or degree.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,An object representing patient information,Patient,Patient,ObjectClass,C16960,"A person who receives medical attention, care, or treatment, or who is registered with medical professional or institution with the purpose to receive medical care when necessary.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,firstName,First name of the patient.,First Name,First Name,Property,C40974,A word or group of words indicating a person's first (personal or given) name; the name that precedes the surname.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,middleName,"Middle name or, if middle name is unavailable, middle initial of the patient.",Person Name,Person Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,middleName,"Middle name or, if middle name is unavailable, middle initial of the patient.",Middle,Middle,PropertyQualifier1,C25569,An intermediate part or section; an area that is approximately central within some larger region.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,lastName,Last name of the patient.,Last Name,Last Name,Property,C40975,A word or group of words indicating a person's last (family) name.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,suffix,"Title that follows a patient?s last name, such as a generation order or credential status (e.g., ""MD,"" ""Jr."").",Suffix,Suffix,Property,C49106,"An affix occurring at the end of a word, word base, phrase, or name.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,dateOfBirth,"Date of birth of the patient. See page 81 for date format. If age at diagnosis and year of diagnosis are known, but year of birth is unknown, then year of birth should be calculated and so coded. Month and day would be coded as unknown (99).",Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,dateOfBirth,"Date of birth of the patient. See page 81 for date format. If age at diagnosis and year of diagnosis are known, but year of birth is unknown, then year of birth should be calculated and so coded. Month and day would be coded as unknown (99).",Birth,Birth,PropertyQualifier1,C25155,The event of being born.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,dateOfDeath,Used for Date of Last Contact from active or passive follow-up. Used to record date of death.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,dateOfDeath,Used for Date of Last Contact from active or passive follow-up. Used to record date of death.,Death,Death,PropertyQualifier1,C28554,The absence of life or state of being dead.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,race,"Code the patient?s race. Race is coded separately from Spanish/Hispanic Origin [190]. All tumors for the same patient should have the same race code. If the patient is multiracial, code all races using RACE 2 through RACE 5 [161-164].",Race,Race,Property,C17049,"An arbitrary classification of taxonomic group that is a division of a species; usually arise as a consequence of geographical isolation within a species and characterised by shared heredity, physical attributes and behavior, and in case of humans, by common history, nationality, or geographic distribution.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,sex,Code for the sex of the patient.,Sex,Sex,Property,C28421,The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,ethnicGroup,Code identifying persons of Spanish or Hispanic origin. This code is used by hospital and central registries to show the ?best guess? as to whether or not the person should be classified as Hispanic for purposes of calculating cancer rates,Ethnic Group,Ethnic Group,Property,C16564,"A social group characterized by a distinctive social and cultural tradition maintained from generation to generation, a common history and origin and a sense of identification with the group; members of the group have distinctive features in their way of life, shared experiences and often a common genetic heritage; these features may be reflected in their experience of health and disease.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,autopsy,Code indicating whether or not an autopsy was performed.,Autopsy Domain,Autopsy Domain,Property,C49565,"A subject domain utilized for the submission of information encompassing and representing data, vocabulary or records related to autopsy.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Patient,autopsy,Code indicating whether or not an autopsy was performed.,Autopsy,Autopsy,PropertyQualifier1,C25153,A postmortem examination of the body that includes an examination of the internal organs and structures after dissection to determine the cause of death and the nature of pathological changes.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Address,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Address,An object representing the address of the patient and the diagnosis,Address,Address,ObjectClass,C25407,"A standardized representation of the geographical location of a person, business, building, or organization.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Address,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Address,address1,The number and street address or the mailing address,Text Line,Text Line,Property,C49259,Text consisting of a row of words written across a page or computer screen.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Address,address1,The number and street address or the mailing address,First,First,PropertyQualifier1,C25509,Preceding all others in time or space or degree.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Address,address2,"This data item provides the ability to store additional address information such as the name of a place or facility, a nursing home, or the name of an apartment complex.",Text Line,Text Line,Property,C49259,Text consisting of a row of words written across a page or computer screen.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Address,address2,"This data item provides the ability to store additional address information such as the name of a place or facility, a nursing home, or the name of an apartment complex.",Second,Second,PropertyQualifier1,C25666,Coming next after the first in position in space or time or degree or magnitude.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Address,zipcode,The postal code of the mailing address,Postal Code,Postal Code,Property,C25621,Any system designed to expedite the sorting and delivery of mail by assigning a series of alphanumeric codes to each delivery area.  Also used to refer to any individual delivery area code.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Address,city,Name of city of the address.,City,City,Property,C25160,A large and densely populated urban area; a city specified in an address.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Address,state,The name of the state of the address,State,State,Property,C30010,"One of the fifty states which is a member of the federation known as the United States of America. Other US geographic areas, such as Puerto Rico and the District of Columbia, are essentially equivalent to State when used in an address.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Address,county,Code for the county of the address,County,County,Property,C49292,A region created by territorial division for the purpose of local government.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.Address,country,Code for the country of the address,Country,Country,Property,C25464,"A collective generic term that refers here to a wide variety of dependencies, areas of special sovereignty, uninhabited islands, and other entities in addition to the traditional countries or independent states.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,An object summarizing the activities for each diagnosis,Summary,Summary,ObjectClass,C42581,"A shortened version of a speech or written text, containing only the main points.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,An object summarizing the activities for each diagnosis,Diagnostic Procedure,Diagnostic Procedure,ObjectClassQualifier1,C18020,"Methods, procedures, and tests performed to diagnose disease, disordered function, or disability.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,localDate,The earliest date on which treatment activity (procedure or therapy) of this type was performed / given at the reporting facility during the first course of treatment.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,localDate,The earliest date on which treatment activity (procedure or therapy) of this type was performed / given at the reporting facility during the first course of treatment.,Local,Local,PropertyQualifier1,C25388,Affecting only a restricted part or area (of the body).,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,summaryDate,The earliest date on which treatment activity (procedure or therapy) of this type was performed / given at any facility during the first course of treatment.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,summaryDate,The earliest date on which treatment activity (procedure or therapy) of this type was performed / given at any facility during the first course of treatment.,Summary,Summary,PropertyQualifier1,C42581,"A shortened version of a speech or written text, containing only the main points.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,localCharacterization,Combines information for all  treatment activity (procedures or therapy) of this type performed / given at the reporting facility during the first course of treatment into a single characterization.,Characterization,Characterization,Property,C62606,The act of describing distinctive characteristics or essential features.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,localCharacterization,Combines information for all  treatment activity (procedures or therapy) of this type performed / given at the reporting facility during the first course of treatment into a single characterization.,Local,Local,PropertyQualifier1,C25388,Affecting only a restricted part or area (of the body).,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,summaryCharacterization,Combines information for all treatment activity (procedures or therapy) of this type performed / given during the first course of treatment across all facilities that provide first course of treatment for the tumor into a single characterization.,Characterization,Characterization,Property,C62606,The act of describing distinctive characteristics or essential features.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.ActivitySummary,summaryCharacterization,Combines information for all treatment activity (procedures or therapy) of this type performed / given during the first course of treatment across all facilities that provide first course of treatment for the tumor into a single characterization.,Summary,Summary,PropertyQualifier1,C42581,"A shortened version of a speech or written text, containing only the main points.",NCI,,1
